batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_1767,I_106,C_23,0.548535809,30.83524712,71.10677919,0.395239279,0.915891867,0.696063799,0.361130342,3.813055737,0.630356777
B_0064,I_060,C_17,0.649263424,20.18526602,91.50929579,0.398263962,0.699114345,0.892552575,0.288888977,4.358176205,0.612974268
B_0290,I_068,C_24,0.633911212,38.78322944,67.04752418,0.277377224,0.461625976,0.695299998,0.151654872,4.163286746,0.798384855
B_0189,I_052,C_22,0.556466777,22.76704696,80.05946681,0.485700484,0.541950888,0.737851351,0.060358832,3.98922289,0.458731405
B_0702,I_058,C_25,0.767643486,30.51758343,75.22959656,0.149234566,0.777842575,0.697646029,0.293504666,4.145584798,0.757976894
B_1815,I_118,C_01,0.780665482,38.33484493,92.91864007,0.239885924,0.66063099,0.579309207,0.194329216,5,0.647961809
B_1138,I_048,C_01,0.727884303,31.08636449,90.97246201,0.267571935,1,0.651127852,0.266894171,4.61414005,0.740007981
B_0355,I_009,C_09,0.754007329,15.15084372,74.15882594,0.311923013,0.84614617,0.917883618,0.195622538,4.132091222,0.62792013
B_0417,I_051,C_20,0.766461052,23.95313904,96.09164258,0.190336938,0.90557893,0.76488678,0.260459168,4.409875953,0.752749075
B_1246,I_003,C_11,0.773853293,34.94087949,88.7756156,0.342157618,0.976462181,0.749172582,0.33663322,4.40235716,0.763068634
B_0931,I_077,C_09,0.558858407,40,65.97268648,0.5056631,0.981516848,0.914083642,0.201742257,3.785766893,1
B_0197,I_015,C_03,0.811095093,31.11338417,84.19224346,0.214936045,0.925290821,0.864329008,0.160917001,3.762535753,0.623134697
B_0580,I_009,C_22,0.643205379,23.90741601,75.07141555,0.413387363,0.6479123,0.836351588,0.439512049,4.51940027,0.784935011
B_1135,I_094,C_19,0.648787864,26.593864,96.24416061,0.33216563,0.569977709,0.835173475,0.237304143,4.200338978,0.662589125
B_1814,I_024,C_09,0.56369379,30.00456931,71.16927855,0.448589644,1,0.594787545,0.123058764,4.681860637,0.699003883
B_1935,I_060,C_07,0.666975895,29.80741395,84.56280189,0.309817972,0.499565446,0.488868169,0.329989024,4.617061797,1
B_0434,I_004,C_04,0.516005874,21.2402916,68.85996465,0.451148294,0.508328585,0.788644769,0.306100441,4.084363001,0.844913541
B_0101,I_014,C_18,0.7350355,33.15603584,85.495319,0.315850252,0.770524339,0.942960239,0.235802712,4.44098428,0.881534452
B_1655,I_051,C_09,0.726351533,30.62996715,85.57787222,0.213747385,0.85672118,0.78259319,0.460915254,4.705080432,0.891535758
B_0395,I_014,C_19,0.819683434,40,75.03746091,0.197747921,0.581540669,0.846918206,0.342814679,4.835946328,0.733694379
B_1939,I_037,C_10,0.891670689,32.99868347,100,0.071527112,0.902354313,0.740725857,0.290593825,4.179506534,0.812305126
B_0221,I_062,C_20,0.445745533,27.60640782,78.76608738,0.617547488,0.797957513,0.465840995,0.424025028,3.74960058,0.707256253
B_1676,I_095,C_25,0.322471135,26.89455817,69.73757863,0.647418597,0.812916981,0.571040122,0.186089874,4.090618103,0.562179247
B_1498,I_009,C_16,0.660768938,30.16497901,84.45614757,0.385077624,0.731196096,1,0.36027662,4.045893344,0.731869191
B_1785,I_085,C_06,0.702203299,22.52251118,87.91755693,0.277140645,0.912980107,0.629556771,0.17862682,4.907504648,0.800310332
B_0345,I_060,C_10,0.771016055,23.92815927,79.75779418,0.248671072,0.760404314,0.919577618,0.134036628,4.194480022,0.591447688
B_1028,I_017,C_09,0.65663829,24.40787152,84.50675176,0.349556148,0.862631227,0.620623872,0.350979646,3.35709929,0.706557492
B_0889,I_031,C_12,0.633504733,26.82995627,82.37418327,0.343823735,0.662143101,0.737542867,0.236135713,4.431711971,0.693023123
B_1351,I_072,C_07,0.516951514,33.84592313,90.38972902,0.58174396,0.62674664,0.764202033,0.173008517,4.202223733,0.933563849
B_0553,I_096,C_18,0.483925746,21.75911785,72.24005533,0.469220291,0.882734157,0.84963917,0.380228152,4.330311796,0.92294857
B_0744,I_084,C_20,0.682344455,30.24529106,81.64249364,0.324676905,0.745267247,0.69496212,0.413924548,4.341048193,0.774403818
B_1542,I_038,C_06,0.475793234,24.86294465,76.49722265,0.535535314,0.682636554,0.854431987,0.157079862,3.840508382,0.95422644
B_0539,I_107,C_05,0.591824581,39.24684163,62.31517114,0.405264556,0.811512153,0.806891806,0.127723254,3.850757499,0.799743723
B_0907,I_028,C_20,0.426104696,22.72712624,78.75854556,0.560180197,0.76679396,0.505837808,0.244235147,3.712189619,0.554319029
B_1395,I_051,C_06,0.790931371,23.11436161,89.19537276,0.304518322,0.741708162,0.894565972,0.335295327,4.749525418,0.965753562
B_0116,I_024,C_02,0.653396945,23.6542022,91.86969643,0.298294205,1,0.991585255,0.417953726,5,0.591003336
B_0830,I_019,C_07,0.500319953,24.78100779,66.14918312,0.477552137,0.749556831,0.618633174,0.098928516,4.654842838,0.643275254
B_1938,I_003,C_17,0.568270156,30.45825465,88.25506058,0.457782626,0.633204068,0.936429911,0.351742202,4.763315191,0.783627454
B_0809,I_027,C_25,0.655719622,25.49055655,100,0.388065986,0.849726047,0.744438843,0.352654059,4.029739663,0.76830455
B_1311,I_013,C_17,0.862966068,40,84.3399205,0.098058949,0.434106001,0.731023987,0.231363639,4.720433823,0.918253013
B_1005,I_065,C_04,0.744737126,17.36351985,86.60584459,0.271555904,0.81803627,0.709239214,0.396301669,3.880348012,0.822994242
B_0306,I_073,C_06,0.352900204,23.17240126,83.44540074,0.678832893,0.739183622,0.659197762,0.167332345,4.135981367,0.645343567
B_1101,I_027,C_03,0.484368915,22.00936962,88.64628653,0.451121333,0.702837068,0.861946004,0.197798124,4.276025529,0.392233084
B_0480,I_066,C_05,0.921026127,30.91436096,74.53904086,0.127585261,0.59969658,0.801044343,0.237052125,3.303717159,1
B_1424,I_068,C_19,0.498443686,28.40763965,61.89355032,0.430877803,0.80515373,0.466419227,0.225138735,3.669828704,0.869408616
B_1076,I_053,C_01,0.404210392,24.86281511,77.05910824,0.558159315,0.791284828,0.839537204,0.303273635,3.799690147,0.704126788
B_0571,I_092,C_08,0.67475969,26.68037784,86.80657363,0.315701193,0.917500658,0.878168342,0.28328495,5,0.666996603
B_0619,I_094,C_21,0.617431532,17.00842426,91.73987482,0.447183066,0.941085604,0.581624889,0.131171967,3.72093178,0.875008727
B_1898,I_010,C_09,0.89200264,36.27699085,83.37701427,0.102876124,1,0.893039088,0.479982467,4.93980004,0.843342215
B_1266,I_102,C_11,0.72194929,31.91111208,88.27281294,0.158150797,0.664193276,0.63028366,0.331794225,4.464050105,0.721523331
B_0079,I_035,C_09,0.407263771,20.72508085,64.95560058,0.544169594,0.708147324,0.594483735,0.248346575,4.045479839,0.436538127
B_1912,I_115,C_10,0.357036357,26.19756923,69.64284127,0.650710192,0.976789603,0.673940239,0.128479409,4.551738732,0.576253012
B_0033,I_058,C_04,0.895143592,31.24207574,88.8165012,0.059808309,0.758726051,0.990101744,0.168838142,3.96703802,0.793709738
B_1538,I_116,C_22,0.574767486,25.8161885,75.99538945,0.436936347,1,0.733165311,0.273863934,3.972111741,0.613513696
B_1034,I_085,C_09,0.634419236,25.31913254,95.0444397,0.398151257,0.641667099,0.837727356,0.314875564,4.192671186,0.83348882
B_1563,I_049,C_24,0.69936018,36.77537979,71.96775641,0.335006992,0.711254138,0.819580362,0.404478626,4.592566567,0.998889162
B_0352,I_037,C_06,0.913989539,35.06574772,74.77650779,0.02,0.75597055,0.976274457,0.446853772,4.379916766,0.745224929
B_0164,I_035,C_24,0.672234344,29.29925392,87.76410394,0.302746049,0.368025466,0.694294727,0.270234023,4.937148839,0.983372775
B_0204,I_059,C_15,0.372650699,20.96884589,60.68267366,0.632626357,0.895670994,0.770599854,0.02259772,4.218897521,0.460909427
B_1054,I_038,C_05,0.405818993,23.41328388,74.93033224,0.615817202,0.741069752,0.756904104,0.181816356,4.088878075,0.817751579
B_1365,I_062,C_19,0.612253648,32.16870017,85.73812049,0.429009643,0.808040808,0.741140023,0.156705889,3.628416799,0.928204855
B_1967,I_119,C_19,0.523506362,33.00875866,58.97123109,0.531053789,0.583494354,0.645110448,0.268167031,4.173915262,0.876368825
B_0496,I_026,C_10,0.443919961,20.66960024,65.3687582,0.438047096,0.709236577,0.586358192,0.319462345,4.330834317,0.747652364
B_1625,I_055,C_14,0.504816204,27.74467958,77.92248245,0.484913575,1,0.867620686,0.31415414,4.431115131,0.689081712
B_1966,I_030,C_12,0.644450567,27.64514126,100,0.267368325,1,0.858067954,0.224619523,4.413075524,0.828746323
B_1963,I_099,C_13,0.419557142,32.54871221,75.6927619,0.630891243,0.902439168,0.640412676,0.371879256,3.96450045,0.672832613
B_0611,I_086,C_06,0.424650815,21.86504519,70.86554747,0.580363311,0.863991697,0.611650325,0.238660986,4.181674165,0.650664309
B_0433,I_019,C_02,0.478994384,25.19890539,89.2354387,0.525733108,0.707911774,0.652501444,0.301476768,4.246401714,0.56807663
B_1492,I_037,C_18,0.88566303,39.82138927,75.0200744,0.072661963,0.924719874,0.807910207,0.342596047,4.871346712,0.899993351
B_0219,I_084,C_23,0.618016899,27.69309238,80.51777006,0.345770641,0.743880659,0.983711679,0.442706211,3.732900318,0.663669264
B_1931,I_031,C_08,0.432565775,29.38875594,69.00096773,0.519766796,0.826038456,0.691306871,0.356005099,4.114026043,0.578279865
B_1466,I_006,C_24,0.513586812,21.28554284,71.14516744,0.521875649,0.803834018,0.716428091,0.268685831,3.705365315,0.611315277
B_0631,I_100,C_02,0.528516372,26.94359851,94.53434075,0.474756631,1,0.652372901,0.310078771,3.690151037,0.485120492
B_1382,I_063,C_17,0.600406303,28.83978447,82.72598567,0.526174767,0.767515382,0.998410448,0.078330158,3.653488344,0.749010021
B_1302,I_006,C_16,0.390495901,21.41157249,59.24095726,0.632916893,0.696820014,0.687405237,0.318950905,3.782840512,0.540355828
B_0060,I_039,C_10,0.648917056,26.28174946,77.75189456,0.342915921,0.715173277,0.661504636,0.347183159,4.526706853,0.8627598
B_0299,I_098,C_14,0.460312,24.14073077,75.88810643,0.601921509,0.829956966,0.753103203,0.348370602,4.48997616,0.583296112
B_1711,I_098,C_15,0.59134,29.50034552,82.6244165,0.376480809,0.734611868,0.658606477,0.192379736,4.677038869,0.656407084
B_0074,I_060,C_04,0.750206145,40,72.88963783,0.183934078,0.648531984,0.819843398,0.223754666,4.639266303,0.440205918
B_0163,I_091,C_02,0.878094615,40,73.75956978,0.177996367,0.722758454,0.915324481,0.290797868,4.445909721,0.980013342
B_1275,I_051,C_12,0.725331067,30.43869536,87.12951141,0.271223434,0.872105297,0.808668299,0.25417929,4.518446385,0.754704114
B_1594,I_083,C_12,0.37694637,36.22240896,54.43028878,0.587763108,0.316071111,0.804487604,0.24973624,3.624658368,0.295327788
B_1434,I_031,C_10,0.3,23.65712523,86.03132002,0.7,0.738164989,0.61594357,0.281174847,4.409389908,0.890722754
B_1613,I_118,C_08,0.98,21.95242225,78.21195017,0.078202159,0.586423124,0.807701391,0.175908132,4.859535773,0.854413118
B_0592,I_104,C_15,0.660453478,31.54008632,79.89834412,0.368808525,0.564964329,0.503924532,0.323341481,3.732881188,0.484332995
B_0317,I_067,C_14,0.525818927,20.51464694,78.73521099,0.423444171,1,0.738544362,0.33525956,3.657002571,0.694898479
B_0046,I_062,C_17,0.501909073,26.64149461,74.69935718,0.60716146,0.905983012,0.846596705,0.120117509,5,0.655244466
B_1720,I_074,C_12,0.323794471,24.26063842,68.99991298,0.666354043,0.701641018,0.487274441,0.095811095,4.426911981,0.383477769
B_1832,I_073,C_22,0.369357004,20.5634816,69.55085391,0.546624031,0.827789682,0.625882633,0.156703137,3.498811396,0.999755466
B_0428,I_064,C_21,0.55959604,22.70916422,71.15097751,0.508534741,0.485651778,0.936060967,0.232445131,3.89954997,0.935988676
B_0582,I_117,C_02,0.560876476,33.23771332,70.42244726,0.38536843,0.639046334,0.716035605,0.059070499,4.498432858,0.594706273
B_0077,I_008,C_02,0.48930663,30.20354179,86.80931746,0.427395347,0.743839286,0.690985975,0.242761757,4.393733378,0.930189502
B_1917,I_087,C_03,0.69706983,23.89742083,96.18089681,0.359519674,0.664079694,0.957451474,0.186765121,4.343498671,0.764948415
B_1415,I_036,C_11,0.411561345,28.27164682,69.28310245,0.655095077,0.515458258,0.828519264,0.068274851,3.393616893,0.690846004
B_0781,I_053,C_18,0.426412197,19.35975022,54.24981252,0.496290594,0.974918595,0.531501438,0.132794838,4.570742769,0.952350284
B_1920,I_095,C_03,0.3,21.67585267,76.11752946,0.7,0.779612825,0.696596051,0.301889772,4.418551091,0.862202473
B_1174,I_038,C_15,0.3,27.82902467,78.3093136,0.7,0.419516083,0.550146233,0.34642701,4.070691139,0.650332806
B_1320,I_009,C_16,0.686694641,30.75555373,80.84335387,0.257477783,0.912790037,0.560322653,0.15468185,4.798258452,0.821582301
B_0938,I_006,C_18,0.3,12.68434684,71.33497658,0.61442722,0.730337338,0.956891094,0.168060938,4.216242309,0.754703148
B_0031,I_033,C_07,0.747807062,32.83159742,84.22696692,0.248014231,0.737642154,0.557781698,0.265024696,4.096660316,0.955056749
B_1092,I_008,C_20,0.780378294,32.12948943,72.36601154,0.24323238,0.750419014,0.771717522,0.368900249,4.805929543,0.990600573
B_1616,I_114,C_04,0.690285635,27.40255563,90.30525036,0.354613643,0.843987076,0.786601243,0.247918004,5,0.987019259
B_1230,I_021,C_07,0.726762969,30.66340732,79.59674811,0.23394505,0.684268116,0.901605177,0.187264942,3.763381139,0.68671041
B_0975,I_021,C_20,0.653315693,30.08876449,83.28910257,0.321313207,0.793437956,0.84314978,0.3450999,3.843324442,0.76655624
B_1085,I_023,C_13,0.568351016,24.01018975,77.20292362,0.339934183,0.770493749,0.615877662,0.222995169,4.614034185,0.66978127
B_0515,I_087,C_12,0.792349411,26.8202574,80.56961001,0.267000095,1,0.852974867,0.281309642,5,0.868448923
B_1551,I_059,C_22,0.573146871,17.42135075,96.57236918,0.477827705,0.775315605,0.745692335,0.178676418,4.01958453,0.724759025
B_1568,I_026,C_03,0.636156946,34.6598242,85.47253347,0.469518769,0.58733665,0.850843303,0.26919318,4.188631219,0.754687373
B_1811,I_098,C_04,0.447933945,26.75880193,57.4897121,0.535653063,0.729851641,1,0.237585741,4.170923723,0.575372795
B_1574,I_081,C_04,0.586539189,30.95389237,70.77226371,0.523917322,0.747894238,0.55921432,0.133133429,4.210992949,0.722579512
B_0045,I_062,C_09,0.710836814,34.784004,79.5637659,0.258474221,0.785901696,0.846534472,0.175685482,5,0.842438339
B_1687,I_112,C_12,0.363877631,31.7573224,62.52327193,0.57466349,0.563415666,0.688415635,0.136347483,4.053317051,0.503859621
B_0169,I_078,C_19,0.470957628,28.92226895,86.22242183,0.533803008,1,0.597616315,0.291044559,4.428134063,0.480622126
B_0304,I_016,C_25,0.7560453,28.18742041,70.29839946,0.2291513,0.860532334,0.972823828,0.141975565,4.088611452,0.684525215
B_0991,I_074,C_03,0.302423622,22.21972561,55.76881985,0.7,0.673046322,0.765651621,0.278746607,3.395786673,0.730203616
B_0556,I_047,C_24,0.430162868,21.39153389,74.20787003,0.619598166,0.705293728,0.850159708,0.17280482,4.528797535,0.699506221
B_1925,I_018,C_17,0.775748919,32.83560736,86.83914175,0.142020878,0.989862637,1,0.322793053,4.556800415,1
B_0608,I_016,C_09,0.616778871,30.82630763,68.16694317,0.444613345,0.771961955,0.925552993,0.3449652,4.191784081,0.758775327
B_1619,I_051,C_08,0.765621237,29.9475763,68.81482671,0.22715214,0.959048598,0.683674,0.292008748,4.394443494,0.868340817
B_0758,I_009,C_22,0.674308454,34.50254003,90.60669647,0.305443363,0.846779395,0.459139577,0.37184024,4.815447758,0.91459016
B_0439,I_044,C_19,0.3,23.19847776,72.19092138,0.7,0.795543474,0.57108362,0.150707468,3.992922515,0.54194451
B_0583,I_001,C_01,0.471923076,21.86283201,80.47911485,0.578279044,0.905515084,0.748359226,0.34855404,4.727821985,0.884315984
B_1519,I_063,C_12,0.678124848,31.41728679,72.07541356,0.350111855,0.749787864,0.680940954,0.151065656,4.066489798,0.561895273
B_0528,I_062,C_14,0.777265658,25.53090629,80.07441358,0.208800346,0.83085453,0.884392243,0.173052077,3.664363566,0.807416701
B_0343,I_112,C_15,0.411716211,21.15667107,84.81320847,0.545352783,0.784235086,0.786684813,0.318229862,3.383880124,0.834033814
B_1737,I_103,C_01,0.497877871,40,90.02765279,0.436509377,1,0.815415191,0.295858847,4.943520407,0.527825277
B_0368,I_116,C_16,0.638046374,24.59913933,65.77050695,0.397375819,0.641887724,0.753626525,0.337902212,4.16438349,0.729005748
B_0186,I_096,C_10,0.740263705,29.55577632,80.31579063,0.289433732,0.819656487,0.682399871,0.335700789,4.384189836,0.697166142
B_1117,I_001,C_16,0.519020883,30.2010692,82.25397483,0.465568519,0.555332309,0.763034182,0.17818923,3.852969191,0.820195575
B_1755,I_042,C_04,0.601656792,27.72284845,64.26504091,0.421299275,0.896307207,0.619802821,0.246930091,4.161572367,0.571472028
B_1426,I_066,C_03,0.73924501,29.45909859,94.31741097,0.303303527,0.923693522,0.999964085,0.227951586,4.624184115,0.84538
B_0301,I_086,C_06,0.48337426,24.16429345,86.10369675,0.456757164,0.80731679,0.592100583,0.25496754,3.086353601,0.881847146
B_1904,I_085,C_22,0.761121222,33.80349149,72.45645429,0.222160541,0.453641826,1,0.288619737,4.17310465,0.514385229
B_0833,I_054,C_04,0.563404754,34.24855941,82.90959219,0.430339709,0.634091772,0.568204014,0.095414415,4.323340281,1
B_0544,I_053,C_12,0.505516109,22.68450976,91.13163736,0.485216696,0.753172827,0.892410734,0.317880726,3.633616128,0.464285346
B_1601,I_093,C_20,0.797195352,26.26472911,92.6842784,0.196782429,0.762954971,0.834888428,0.210618014,4.611592357,1
B_0351,I_069,C_03,0.641450829,28.18142381,67.52122804,0.363215732,0.984863779,0.741100677,0.24604503,4.269148412,0.589628682
B_1933,I_099,C_20,0.781214323,26.22019206,98.89319173,0.260238943,0.638263495,1,0.355884858,5,0.719054568
B_1511,I_021,C_23,0.693484078,30.20766155,85.51321216,0.227570516,0.939617726,0.92555275,0.181456769,4.944255463,0.797914816
B_0979,I_092,C_02,0.614718534,26.44774467,79.56090888,0.428231437,0.792711561,0.513643867,0.274070019,4.663504867,0.889813514
B_0176,I_103,C_22,0.832926795,35.94233963,91.63341132,0.171580188,0.846021497,0.770478312,0.472911328,4.620918428,0.650706064
B_0483,I_002,C_08,0.763716644,32.09415469,81.81938644,0.149348825,0.782692913,0.834815033,0.261997677,5,0.588640284
B_1413,I_103,C_03,0.808071549,23.80537718,79.43570932,0.238464649,0.792941094,0.704210256,0.265597349,4.400864955,0.724466782
B_1611,I_114,C_12,0.659228182,40,66.04995802,0.404101976,0.916760145,0.693021843,0.096019783,3.984370089,0.528473145
B_0124,I_045,C_16,0.379093714,25.38547207,76.62742042,0.449638132,0.88424449,0.544324865,0.301589844,4.054403208,0.807218486
B_0600,I_063,C_01,0.647665643,25.45394586,81.1760215,0.283504355,0.752890955,0.533361533,0.159427171,4.902469565,0.679945909
B_1795,I_053,C_19,0.584063898,18.92986608,79.89999803,0.408835694,1,0.634137896,0.102642862,3.825010244,0.661237213
B_1746,I_029,C_15,0.487325238,28.64608494,71.26710061,0.608210661,0.79606531,0.78773015,0.192661527,3.886291558,0.943795794
B_1379,I_038,C_13,0.397910654,33.98463584,64.83945396,0.637940414,0.802298435,0.803072131,0.122734838,3.935663298,0.890394609
B_1186,I_017,C_04,0.653585672,28.90078215,65.75185386,0.33543346,0.562892434,0.559131756,0.292096395,4.585056489,0.694092392
B_0486,I_104,C_04,0.639515116,26.69564025,93.28401739,0.386695214,0.946872052,0.841531839,0.121439968,3.851251869,0.798604589
B_0332,I_057,C_13,0.592673619,26.60247555,85.55431931,0.426640742,0.679165929,0.67041413,0.263507862,4.396729123,0.718497758
B_0789,I_087,C_15,0.723830285,23.31138857,73.14940335,0.264271815,0.943488529,0.712406812,0.194972495,3.57477001,0.889995718
B_0195,I_103,C_12,0.774964027,36.16684379,70.62518092,0.17330504,0.889700459,1,0.260263478,4.245405073,0.895613879
B_0638,I_069,C_11,0.574066574,24.4488104,59.82864019,0.518647271,0.883465607,0.770089133,0.372407578,4.465428318,0.854293422
B_0472,I_104,C_02,0.658927115,26.53093517,59.86587993,0.284531878,0.468146003,0.757679465,0.174467968,3.914803165,0.515007223
B_1714,I_099,C_25,0.615543667,31.55822673,80.86444509,0.372971384,1,0.703492055,0.355114099,4.301902352,0.74190447
B_0323,I_105,C_01,0.799616414,32.01004576,83.72592514,0.180815099,0.928591374,0.892867667,0.331360349,4.43094925,0.656323956
B_1197,I_010,C_12,0.98,34.28594309,98.1851633,0.02,0.769615286,0.705066155,0.185740479,4.256290591,0.852884747
